"segId","mainAge","licenseHeld","noClaims","gender","drivers","numCars","coverType","persMiles","numClaims","numOffences","leadTime","201504-avgMonthlyEnq","201504-enqToSale","201504-enqToClick","201504-clicksPerCLicker","201504-clickToSale","201504-pctOkResults","PctCh-Enq","Ch-enqToSale","Ch-enqToClick","Ch-ClicksPerClicker","Ch-clickToSale","Ch-okResults"
55201,"6: 31-40","3: 10-19","3: 5-9","1","2: 2+","2: >1","2","2: 5k-10k","1: 0","1: 0","1: 0-6",74,0.1088,0.4211,2.2895,0.4211,1,-0.1037,0.0438,-0.0234,0.4006,-0.0234,0.0122
55243,"6: 31-40","3: 10-19","3: 5-9","1","2: 2+","2: >1","3","1: 0-5k","1: 0","1: 0","1: 0-6",50,0.02,1,1.5,1,0.95,0.0791,0.0128,0.8333,0,0.8333,0.0651
55305,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","1: 0-6",1216,0.0876,0.3598,1.826,0.3598,0.9979,0.4866,-0.0261,-0.0909,-0.1514,-0.0909,0.0114
55306,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","2: 7-13",240,0.0729,0.3465,1.7426,0.3465,0.9958,0.0526,-0.0031,0.0153,-0.3466,0.0153,0.0031
55307,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","3: 14-20",214,0.0724,0.3196,2.134,0.3196,0.9977,0.2515,0.0101,0.0507,-0.2525,0.0507,0.0035
55308,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","4: 21-27",194,0.0439,0.2099,1.7407,0.2099,1,0.3074,-0.0191,-0.0849,-0.6066,-0.0849,0.018
55309,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","1: 0","1: 0","5: 28+",623,0.0088,0.1897,1.8966,0.1897,0.9912,-0.2945,-0.0033,-0.0326,-0.2215,-0.0326,0.0089
55311,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","1: 0","2: 1+","1: 0-6",114,0.0742,0.3953,1.9535,0.3953,0.9345,0.5132,-0.0667,-0.0823,-0.0316,-0.0823,-0.0435
55315,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","1: 0","2: 1+","5: 28+",40,0,0,1.8,0,0.9625,-0.4366,-0.0047,-0.1111,-0.5333,-0.1111,-0.0046
55317,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","1: 0-6",238,0.0693,0.292,1.8053,0.292,1,0.2593,-0.0418,-0.1144,-0.1753,-0.1144,0.0265
55318,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","2: 7-13",60,0.1008,0.4,1.9,0.4,0.9916,0.1019,0.0206,0.0389,-0.1833,0.0389,-0.0022
55319,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","3: 14-20",58,0.0348,0.1667,1.3333,0.1667,1,0.3583,-0.044,-0.1275,-0.8431,-0.1275,0.0394
55320,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","4: 21-27",50,0.03,0.25,2.25,0.25,1,0.4286,-0.0081,0.0395,0.5658,0.0395,0.0286
55321,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","5: 28+",142,0.0141,0.2353,2.0588,0.2353,0.9859,-0.0439,-0.0016,-0.0447,0.3388,-0.0447,0.0106
55322,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","2: 1+","2: 1+","1: 0-6",61,0.0164,0.1053,1.3684,0.1053,0.9344,0.9468,-0.1219,-0.3141,-0.4703,-0.3141,-0.0549
55326,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","1: 0-5k","2: 1+","2: 1+","5: 28+",27,0,0,3,0,0.9444,0.1408,-0.0141,-0.1111,1.1111,-0.1111,-0.0415
55328,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",994,0.0936,0.4227,1.7341,0.4227,0.9965,0.3592,-0.024,-0.0229,-0.2711,-0.0229,0.0138
55329,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",289,0.0588,0.3953,1.8721,0.3953,0.9948,0.0878,-0.0064,0.0555,-0.0037,0.0555,0.0011
55330,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",235,0.0702,0.3056,1.6759,0.3056,0.9979,0.1316,-0.0116,-0.0093,-0.4599,-0.0093,0.0139
55331,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",192,0.0365,0.2373,1.6102,0.2373,0.987,0.2,-0.0406,-0.079,-0.0394,-0.079,-0.0005
55332,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","5: 28+",696,0.0072,0.1587,1.9683,0.1587,0.9935,-0.3338,-0.0056,-0.125,-0.1381,-0.125,0.012
55333,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",102,0.161,0.5238,1.5556,0.5238,0.9366,-0.045,0.0119,0.0834,-0.3344,0.0834,-0.0199
55334,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","2: 1+","2: 7-13",37,0.0811,0.3,1.25,0.3,1,-0.0976,-0.0002,-0.1,-0.67,-0.1,0
55337,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","1: 0","2: 1+","5: 28+",65,0,0,1.4,0,0.9692,-0.4248,-0.0206,-0.35,-1.95,-0.35,0.0076
55339,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",306,0.1127,0.4694,1.7619,0.4694,0.9967,0.2821,-0.0102,0.0158,-0.0474,0.0158,0.0149
55340,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","2: 7-13",88,0.0682,0.2727,1.9318,0.2727,0.983,0.1092,-0.0285,-0.1532,-0.1423,-0.1532,-0.0086
55341,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","3: 14-20",80,0.0559,0.2647,1.9412,0.2647,0.9876,0.2513,-0.027,-0.0686,-0.1213,-0.0686,-0.0072
55342,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","4: 21-27",62,0.0976,0.3871,2.3871,0.3871,1,-0.034,0.04,0.0898,-0.1264,0.0898,0.0105
55343,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","5: 28+",179,0.0084,0.1071,1.5714,0.1071,0.9972,-0.1713,-0.0055,-0.1429,-0.5119,-0.1429,0.0111
55345,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","2: 1+","1: 0-6",58,0.1197,0.4516,1.9355,0.4516,0.9658,0.1323,-0.0287,0.0006,-0.241,0.0006,0.0819
55349,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","2: 1+","5: 28+",22,0.0222,1,3,1,0.9778,-0.5377,0.0154,0.8,1.8,0.8,0.0052
55351,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","1: 0-6",184,0.0759,0.3636,1.7792,0.3636,0.9946,0.3907,-0.0221,-0.0225,-0.3,-0.0225,0.0222
55352,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","2: 7-13",66,0.084,0.3793,1.3448,0.3793,0.9771,0.1909,0.0173,-0.0281,-0.5811,-0.0281,-0.0108
55353,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","3: 14-20",50,0.0909,0.4091,1.8636,0.4091,1,0.5798,0.0164,0.0758,-0.2792,0.0758,0.0106
55354,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","4: 21-27",34,0.029,0.2,2.1,0.2,0.913,-0.0236,-0.0276,-0.04,-0.62,-0.04,-0.087
55355,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","5: 28+",128,0.0156,0.4,1.7,0.4,0.9922,-0.2821,0.0044,0.1857,0.0929,0.1857,0.009
55360,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","1: 0","2: 1+","5: 28+",14,0.037,0.5,1,0.5,1,-0.5,0,0.125,-1.625,0.125,0
55361,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","2: 1+","1: 0","1: 0-6",70,0.0993,0.3684,1.6842,0.3684,1,0.0682,-0.027,-0.078,-0.6551,-0.078,0.0202
55362,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","2: 1+","1: 0","2: 7-13",21,0.0238,0.2,2.2,0.2,1,-0.241,-0.0605,-0.15,0.4,-0.15,0
55365,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","1","3: 10k+","2: 1+","1: 0","5: 28+",46,0.0109,0.5,1.5,0.5,1,-0.2023,-0.0123,0.1,-0.7,0.1,0.0173
55372,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","2","1: 0-5k","1: 0","1: 0","1: 0-6",124,0.0843,0.4375,1.9375,0.4375,0.9799,0.3582,0.008,0.0089,-0.1849,0.0089,0.0054
55394,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","2","2: 5k-10k","1: 0","1: 0","1: 0-6",64,0.0775,0.4348,1.3043,0.4348,0.9845,0.6826,0.0166,0.1755,-0.066,0.1755,-0.0068
55434,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","1: 1","3","1: 0-5k","1: 0","1: 0","1: 0-6",46,0.0326,0.3333,1.2222,0.3333,0.9457,0.3939,-0.0179,-0.0238,-0.0635,-0.0238,-0.0139
55490,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","1: 0-6",509,0.0806,0.4316,1.6684,0.4316,0.9951,0.2285,-0.0385,-0.0428,-0.0944,-0.0428,0.0055
55491,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","2: 7-13",114,0.0786,0.4737,1.7895,0.4737,0.9913,0.1374,-0.0075,0.1023,-0.182,0.1023,0.0012
55492,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","3: 14-20",89,0.0562,0.2326,1.907,0.2326,1,-0.0074,-0.0182,-0.1378,-0.3338,-0.1378,0.0074
55493,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","4: 21-27",72,0.0486,0.2593,1.5926,0.2593,1,0.125,0.0017,0.05,-0.3609,0.05,0.026
55494,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","5: 28+",220,0.0136,0.2727,2.7273,0.2727,0.9955,-0.3567,-0.0029,-0.0204,0.2273,-0.0204,0.013
55496,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","1: 0","2: 1+","1: 0-6",27,0.0556,0.5,1.1667,0.5,1,-0.391,-0.0497,-0.06,-0.5133,-0.06,0.015
55500,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","1: 0","2: 1+","5: 28+",22,0,0,1,0,0.9773,-0.3654,-0.0096,-0.1,-0.9,-0.1,-0.0035
55501,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","2: 1+","1: 0","1: 0-6",110,0.095,0.375,1.5179,0.375,1,-0.0015,-0.0285,-0.125,-0.3114,-0.125,0.0181
55502,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","2: 1+","1: 0","2: 7-13",24,0.0638,0.375,1.375,0.375,1,0.119,0.0321,0.2697,-0.1513,0.2697,0
55503,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","2: 1+","1: 0","3: 14-20",28,0.0364,0.1667,1.6667,0.1667,1,0.1149,-0.0177,-0.141,-0.1795,-0.141,0.0135
55505,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","1: 0-5k","2: 1+","1: 0","5: 28+",56,0,0,1,0,1,-0.1126,0,0,-0.4444,0,0.0209
55513,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",492,0.0873,0.4365,1.6142,0.4365,0.997,0.5263,-0.0181,-0.0089,-0.0932,-0.0089,0.0104
55514,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",139,0.054,0.2778,2.1667,0.2778,0.9928,0.2831,-0.026,-0.0833,0.4722,-0.0833,-0.001
55515,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",97,0.0567,0.2558,1.9535,0.2558,1,0.0699,-0.0132,-0.0506,0.0825,-0.0506,0.0074
55516,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",83,0.0663,0.2558,1.5349,0.2558,0.988,0.0375,0.0163,-0.0775,-0.0484,-0.0775,-0.012
55517,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","5: 28+",286,0.007,0.1212,1.9091,0.1212,0.9965,-0.238,-0.0037,-0.1096,-0.3024,-0.1096,0.0187
55519,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",66,0.0977,0.3714,2.2857,0.3714,0.985,-0.0221,-0.0052,-0.0403,0.4426,-0.0403,0.0144
55523,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","1: 0","2: 1+","5: 28+",28,0,0,0,0,1,-0.44,-0.0133,-0.2,-2.5,-0.2,0.0467
55524,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",200,0.0777,0.3563,1.8506,0.3563,0.99,0.5268,-0.0243,-0.0738,0.1624,-0.0738,0.0002
55525,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","2: 7-13",35,0.0714,0.2778,1.4444,0.2778,1,-0.3438,-0.0161,-0.1006,-0.6096,-0.1006,0
55526,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","3: 14-20",41,0.061,0.2273,2,0.2273,1,0.2812,-0.064,-0.2727,0.0417,-0.2727,0
55527,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","4: 21-27",23,0.087,0.2857,1.9286,0.2857,1,-0.2581,0.0332,0.0226,0.0338,0.0226,0.0108
55528,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","5: 28+",74,0,0,1.5,0,0.9797,-0.2745,-0.0131,-0.3077,-1.1923,-0.3077,-0.0072
55534,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","1: 0-6",82,0.0909,0.5172,1.7931,0.5172,1,0.0714,-0.0087,0.0279,0.0059,0.0279,0.0216
55535,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","2: 7-13",30,0.0333,0.2857,2,0.2857,1,-0.0426,-0.0624,-0.1643,0.5,-0.1643,0.0106
55536,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","3: 14-20",25,0,0,1.5,0,1,-0.2021,-0.0957,-0.4737,-0.0263,-0.4737,0.0106
55538,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","5: 28+",66,0.0075,0.1429,2.2857,0.1429,1,-0.3168,0.0007,-0.1071,-1.5893,-0.1071,0.0308
55544,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","3: 10k+","2: 1+","1: 0","1: 0-6",39,0.0897,0.5833,1.0833,0.5833,0.9744,-0.0168,-0.0279,0.0833,-0.4524,0.0833,-0.0256
55548,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","1","3: 10k+","2: 1+","1: 0","5: 28+",20,0,0,0,0,0.975,-0.0909,0,0,-2,0,-0.0098
55556,"6: 31-40","3: 10-19","3: 5-9","2","1: 1","2: >1","2","1: 0-5k","1: 0","1: 0","1: 0-6",39,0.0385,0.1875,1.4375,0.1875,0.9872,-0.1643,-0.0258,-0.2038,-0.7799,-0.2038,-0.0057
55665,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","1: 0-6",888,0.0997,0.4527,1.734,0.4527,0.9752,0.0095,-0.003,0.0325,-0.1389,0.0325,0.0097
55666,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","2: 7-13",212,0.0662,0.3011,1.7097,0.3011,0.9811,-0.0163,-0.0253,-0.136,-0.0533,-0.136,0.0028
55667,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","3: 14-20",166,0.0572,0.3016,2.3175,0.3016,0.9488,-0.0761,-0.0244,-0.062,0.21,-0.062,-0.0289
55668,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","4: 21-27",150,0.0602,0.3103,2.0862,0.3103,1,-0.0271,-0.0136,-0.12,0.0609,-0.12,0.0347
55669,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","5: 28+",491,0.0051,0.1087,1.8913,0.1087,0.9807,-0.3152,-0.0056,-0.1168,-0.2361,-0.1168,0.0123
55670,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","2: 1+","1: 0-6",118,0.1234,0.58,1.6,0.58,0.9702,-0.1188,-0.0066,0.143,-0.1059,0.143,0.0077
55671,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","2: 1+","2: 7-13",38,0.0658,0.3571,1.7857,0.3571,1,0.0179,-0.0324,-0.1667,-0.3571,-0.1667,0.0089
55672,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","2: 1+","3: 14-20",20,0.0976,0.4,2,0.4,1,-0.3594,0.0351,0.15,-0.3333,0.15,0.0625
55674,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","1: 0","2: 1+","5: 28+",53,0.0283,0.375,1.125,0.375,0.9434,-0.4887,0.009,0.075,-0.975,0.075,-0.0309
55676,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","1: 0-6",240,0.1232,0.4797,1.5691,0.4797,0.9937,0.1227,-0.0159,-0.0093,-0.4858,-0.0093,0.0125
55677,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","2: 7-13",62,0.0645,0.2963,2,0.2963,0.9597,-0.1389,-0.0373,-0.1268,-0.8654,-0.1268,-0.0403
55678,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","3: 14-20",50,0.0297,0.1579,1.8421,0.1579,1,-0.2191,-0.027,-0.1171,-0.2829,-0.1171,0.0206
55679,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","4: 21-27",49,0.0816,0.5,1.5625,0.5,0.9898,0.0068,-0.0006,0.2,-0.7625,0.2,0.0309
55680,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","5: 28+",118,0.0042,0.125,4.25,0.125,0.9915,-0.2237,-0.0199,-0.1571,2.1218,-0.1571,0.0244
55682,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","2: 1+","1: 0-6",89,0.118,0.4286,1.9184,0.4286,0.9607,0.3763,-0.0109,-0.0816,0.0408,-0.0816,-0.0239
55686,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","2: 1+","5: 28+",24,0,0,1,0,0.9388,-0.1353,-0.0235,-0.3333,-1.3333,-0.3333,-0.0377
55688,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",1064,0.1123,0.4614,1.7857,0.4614,0.9948,0.2097,-0.0063,-0.0044,-0.0193,-0.0044,0.0176
55689,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",318,0.0738,0.379,1.6694,0.379,0.9749,0.0431,-0.0223,-0.0303,-0.4702,-0.0303,-0.0033
55690,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",254,0.0668,0.3148,1.6204,0.3148,0.9705,-0.0136,-0.012,-0.0097,-0.2254,-0.0097,-0.0062
55691,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",234,0.0684,0.3855,1.9277,0.3855,0.9979,0.1433,-0.0293,-0.0066,0.0519,-0.0066,0.0158
55692,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","5: 28+",628,0.0064,0.1538,1.7308,0.1538,0.992,-0.3388,-0.0091,-0.1282,-0.4808,-0.1282,0.0152
55694,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",191,0.1178,0.5488,1.4146,0.5488,0.9817,-0.0434,-0.0308,0.0343,-0.4698,0.0343,0.0334
55695,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","2: 7-13",48,0.0833,0.5,1.6875,0.5,0.9792,-0.3543,-0.0153,0.0849,-0.2748,0.0849,-0.0119
55696,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","3: 14-20",48,0.0833,0.4444,1.6111,0.4444,0.9896,-0.2088,0.0119,0.1023,-0.3099,0.1023,0.0171
55697,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","4: 21-27",38,0.0649,0.3846,1.4615,0.3846,1,-0.3166,-0.0475,-0.1154,-0.7227,-0.1154,0.0118
55698,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","5: 28+",112,0.009,0.2857,2.4286,0.2857,0.9865,-0.4462,0.0023,0.1882,0.6237,0.1882,0.018
55700,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",356,0.0996,0.4277,1.6988,0.4277,0.9874,0.0465,-0.0257,-0.0198,-0.0984,-0.0198,0.003
55701,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","2: 7-13",134,0.0936,0.3731,1.9552,0.3731,1,0.0217,-0.0059,-0.0248,-0.055,-0.0248,0.0026
55702,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","3: 14-20",86,0.0351,0.1765,1.8529,0.1765,0.9766,-0.2251,-0.0495,-0.192,0.0635,-0.192,-0.0053
55703,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","4: 21-27",83,0.0301,0.1351,2.1892,0.1351,0.9819,-0.1324,-0.0465,-0.1747,0.499,-0.1747,-0.0146
55704,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","5: 28+",191,0.0105,0.2222,1.9444,0.2222,0.9948,-0.2701,-0.0048,-0.0042,-0.565,-0.0042,0.019
55706,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","2: 1+","1: 0-6",126,0.1067,0.4576,1.5932,0.4576,0.9763,0.0229,-0.02,0.0013,-0.3388,0.0013,0.0032
55707,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","2: 1+","2: 7-13",40,0.0617,0.4167,1.8333,0.4167,1,-0.2007,-0.0435,0.0064,0.1154,0.0064,0.0263
55708,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","2: 1+","3: 14-20",36,0.0423,0.2727,1.1818,0.2727,0.9859,0.2831,-0.0541,-0.1082,-0.8182,-0.1082,0.0462
55709,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","2: 1+","4: 21-27",18,0.0278,0.1429,1.8571,0.1429,1,-0.3793,-0.0642,-0.2571,-0.2429,-0.2571,0.0345
55710,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","2: 1+","5: 28+",48,0.0105,0.2,2.2,0.2,0.9789,-0.4643,-0.0083,-0.0273,0.7455,-0.0273,-0.0023
55712,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","1: 0-6",189,0.1032,0.5132,1.5658,0.5132,1,0.1206,-0.0332,0.0532,-0.2209,0.0532,0.0138
55713,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","2: 7-13",71,0.1056,0.5556,1.7778,0.5556,1,0.0441,0.0419,0.2306,-0.0472,0.2306,0.0196
55714,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","3: 14-20",41,0.061,0.3571,1.6429,0.3571,0.9878,-0.1399,-0.0159,0.0336,-0.4454,0.0336,0.0158
55715,"6: 31-40","3: 10-19","3: 5-9","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","4: 21-27",46,0.0645,0.3333,2.2778,0.3333,1,-0.0106,0.0078,0.098,0.4542,0.098,0.0071
